customer_id,treatment,conversion,visit,exposure,class
IN-Jash-38636,1,0,0,0,Lost Cause
IN-Samb-87299,1,0,0,0,Lost Cause
IN-Domb-15734,1,0,0,0,Lost Cause
IN-Sirs-40653,1,0,0,0,Lost Cause
IN-Diam-3689,1,0,0,0,Lost Cause
IN-Beta-69514,0,0,0,0,Lost Cause
IN-Tali-1134,1,0,0,0,Lost Cause
IN-Lal -52510,0,0,0,0,Lost Cause
IN-Hung-40296,0,0,0,0,Lost Cause
IN-Moga-80899,1,0,0,0,Lost Cause
IN-Gaje-42723,1,0,0,0,Lost Cause
IN-Sheo-8998,1,0,0,0,Lost Cause
IN-Manj-65339,0,0,0,0,Lost Cause
IN-Moga-30426,1,0,0,0,Lost Cause
IN-Hald-89803,1,0,0,0,Lost Cause
IN-Dals-91685,1,0,0,0,Lost Cause
IN-Puja-30305,1,0,0,0,Lost Cause
IN-Ging-77693,1,0,0,0,Lost Cause
IN-Cala-5351,1,0,0,0,Lost Cause
IN-Rafi-87787,0,0,0,0,Lost Cause
IN-Gari-70138,1,0,0,0,Lost Cause
IN-Manj-29611,1,0,0,0,Lost Cause
IN-Chha-8911,1,0,0,0,Lost Cause
IN-Aist-99539,1,0,0,0,Lost Cause
IN-Elam-43511,1,0,1,0,Persuadables
IN-Alwa-58278,1,0,0,0,Lost Cause
IN-Kend-1116,1,0,0,0,Lost Cause
IN-Chha-65930,1,0,0,0,Lost Cause
IN-Barb-27502,1,0,0,0,Lost Cause
IN-Pand-81144,1,0,0,0,Lost Cause
IN-Meer-33227,1,0,0,0,Lost Cause
IN-Supa-50550,1,0,0,0,Lost Cause
IN-Barp-19413,1,0,1,1,Persuadables
IN-Diam-61800,1,0,0,0,Lost Cause
IN-Lete-17347,1,0,0,0,Lost Cause
IN-Deol-72916,1,0,0,0,Lost Cause
IN-Khed-71644,1,0,0,0,Lost Cause
IN-Aist-13931,1,0,0,0,Lost Cause
IN-Kend-90346,1,0,0,0,Lost Cause
IN-Paro-84108,1,0,0,0,Lost Cause
IN-Barb-96847,1,0,0,0,Lost Cause
IN-Bhub-79806,1,0,0,0,Lost Cause
IN-Tali-75641,1,0,0,0,Lost Cause
IN-Kend-31244,1,0,0,0,Lost Cause
IN-Supa-13721,1,0,0,0,Lost Cause
IN-Bach-13284,1,0,0,0,Lost Cause
IN-Gora-62809,1,0,0,0,Lost Cause
IN-Diam-43805,1,0,0,0,Lost Cause
IN-Khed-48936,0,0,0,0,Lost Cause
IN-Tegh-69406,1,0,0,0,Lost Cause
IN-Lal -33511,1,0,0,0,Lost Cause
IN-Ging-15470,1,0,0,0,Lost Cause
IN-Gari-85635,1,0,0,0,Lost Cause
IN-Hald-43190,1,0,0,0,Lost Cause
IN-Narw-41444,1,0,0,0,Lost Cause
IN-Paro-25638,1,0,0,0,Lost Cause
IN-Supa-54900,0,0,0,0,Lost Cause
IN-Diam-98193,1,0,0,0,Lost Cause
IN-Gari-67774,1,0,0,0,Lost Cause
IN-Srin-4646,1,0,0,0,Lost Cause
IN-Pudu-22166,0,0,0,0,Lost Cause
IN-Dhar-9620,1,0,0,0,Lost Cause
IN-Amre-7082,1,0,0,0,Lost Cause
IN-Cham-71139,1,0,0,0,Lost Cause
IN-Tali-79734,1,0,0,0,Lost Cause
IN-Gora-42030,1,0,0,0,Lost Cause
IN-Puja-75517,1,0,0,0,Lost Cause
IN-Cham-8483,1,0,0,0,Lost Cause
IN-Patt-95278,1,0,0,0,Lost Cause
IN-Narw-45713,1,0,0,1,Lost Cause
IN-Ging-37520,1,0,0,0,Lost Cause
IN-Kund-54450,1,0,0,0,Lost Cause
IN-Elam-66087,1,0,0,0,Lost Cause
IN-Uran-44723,1,0,0,0,Lost Cause
IN-Dava-78516,1,0,0,0,Lost Cause
IN-Pilk-49589,1,0,0,0,Dont Disturb
IN-Kala-80702,1,0,0,0,Lost Cause
IN-Elam-14780,1,0,0,0,Lost Cause
IN-Osma-30376,0,0,0,0,Lost Cause
IN-Narw-49536,1,0,0,0,Lost Cause
IN-Udum-26417,1,0,0,0,Lost Cause
IN-Cham-52629,0,0,0,0,Lost Cause
IN-Pune-52184,1,0,0,0,Lost Cause
IN-Moga-89466,1,0,0,0,Lost Cause
IN-Robe-31542,1,0,0,1,Lost Cause
IN-Bach-55490,1,0,0,0,Lost Cause
IN-Samb-19224,1,0,0,0,Lost Cause
IN-Puja-85442,1,0,0,0,Lost Cause
IN-Khed-76969,1,0,0,0,Lost Cause
IN-Deol-65223,1,0,0,0,Lost Cause
IN-Pilk-53031,1,0,0,0,Lost Cause
IN-Hung-6853,1,0,0,0,Lost Cause
IN-Pune-76562,1,0,0,0,Lost Cause
IN-Tali-78315,1,0,0,0,Lost Cause
IN-Kund-82791,1,0,0,0,Lost Cause
IN-Madh-51124,0,0,0,0,Lost Cause
IN-Kala-58299,1,0,0,0,Lost Cause
IN-Deol-26260,1,0,0,0,Lost Cause
IN-Paro-92302,1,0,0,0,Lost Cause
IN-Rang-49041,1,0,0,0,Lost Cause
IN-Uran-71596,1,0,0,0,Lost Cause
IN-Pudu-10621,1,0,0,0,Lost Cause
IN-Tali-56893,1,0,0,0,Lost Cause
IN-Moga-17460,1,0,0,0,Lost Cause
IN-Sath-11481,1,0,0,0,Lost Cause
IN-Tegh-13314,1,0,0,0,Lost Cause
IN-Robe-6865,1,0,0,0,Lost Cause
IN-Dava-8273,1,0,0,0,Lost Cause
IN-Osma-5876,1,0,0,0,Lost Cause
IN-Deol-68556,1,0,0,0,Lost Cause
IN-Udum-37480,1,0,0,0,Lost Cause
IN-Alwa-99592,1,0,0,0,Lost Cause
IN-Kang-37102,1,0,0,0,Lost Cause
IN-Gora-70859,1,0,0,1,Lost Cause
IN-Tiru-56128,1,0,0,0,Lost Cause
IN-Domb-31613,0,0,0,0,Lost Cause
IN-Tegh-32160,1,0,0,0,Lost Cause
IN-Meer-69357,1,0,0,0,Lost Cause
IN-Ging-3457,1,0,0,0,Lost Cause
IN-Chha-20836,1,0,0,0,Lost Cause
IN-Kala-66743,1,0,0,0,Lost Cause
IN-Barb-39462,1,0,0,0,Lost Cause
IN-Saha-86591,1,0,0,1,Lost Cause
IN-Pudu-39304,0,0,0,0,Lost Cause
IN-Pilk-93485,1,0,0,0,Lost Cause
IN-Ging-10343,1,0,0,0,Lost Cause
IN-Moga-95647,1,0,0,0,Lost Cause
IN-Patt-27136,1,0,0,0,Lost Cause
IN-Supa-36653,1,0,0,0,Lost Cause
IN-Moga-80925,1,0,0,0,Lost Cause
IN-Manj-59066,1,0,0,0,Lost Cause
IN-Bach-86871,1,0,0,0,Lost Cause
IN-Pune-13161,1,0,0,1,Lost Cause
IN-Sheo-99969,1,0,0,1,Lost Cause
IN-Gora-7129,1,0,0,0,Lost Cause
IN-Sheo-73785,1,0,0,0,Lost Cause
IN-Paro-40205,1,0,0,0,Lost Cause
IN-Bhub-87919,1,0,0,0,Lost Cause
IN-Soja-38973,1,0,0,0,Lost Cause
IN-Aist-89334,1,0,0,0,Lost Cause
IN-Khed-93684,1,0,0,0,Lost Cause
IN-Elam-32951,1,0,0,0,Lost Cause
IN-Kash-20048,1,0,0,0,Lost Cause
IN-Kend-31091,1,0,0,0,Lost Cause
IN-Elam-12191,1,0,0,0,Lost Cause
IN-Diam-16707,1,0,0,0,Lost Cause
IN-Akle-40085,0,0,0,0,Lost Cause
IN-Peri-82706,1,0,0,0,Lost Cause
IN-Gaje-89874,1,0,0,0,Lost Cause
IN-Lete-68918,1,0,0,0,Lost Cause
IN-Cala-25515,1,0,0,0,Lost Cause
IN-Sirs-77091,1,0,0,0,Lost Cause
IN-Tiru-26482,1,0,0,0,Lost Cause
IN-Pudu-93309,0,0,0,0,Lost Cause
IN-Osma-88785,1,0,0,0,Lost Cause
IN-Bhay-41192,0,0,0,0,Lost Cause
IN-Dava-73828,1,0,0,0,Lost Cause
IN-Cala-30785,0,0,1,0,Dont Disturb
IN-Deol-68956,1,0,1,0,Persuadables
IN-Madh-99287,1,0,0,0,Lost Cause
IN-Paro-55248,1,0,0,0,Lost Cause
IN-Gari-32584,1,0,0,0,Lost Cause
IN-Pudu-97736,1,0,0,0,Lost Cause
IN-Tegh-91470,1,0,0,0,Lost Cause
IN-Barp-45481,0,0,0,0,Lost Cause
IN-Supa-65600,1,0,0,0,Lost Cause
IN-Raja-61727,1,0,0,0,Lost Cause
IN-Jais-21362,1,0,0,0,Lost Cause
IN-Gaje-4215,1,0,0,0,Lost Cause
IN-Alwa-85573,1,0,0,0,Lost Cause
IN-Tiru-18179,1,0,0,0,Lost Cause
IN-Adra-94961,1,0,0,0,Lost Cause
IN-Diam-42629,1,0,0,0,Lost Cause
IN-Tali-12094,1,0,0,0,Lost Cause
IN-Barb-67466,1,0,0,0,Lost Cause
IN-Deol-36653,1,0,0,0,Lost Cause
IN-Jais-20933,1,0,0,0,Lost Cause
IN-Samb-48120,1,0,0,0,Lost Cause
IN-Gora-50809,1,0,0,0,Lost Cause
IN-Rafi-25740,0,0,1,0,Dont Disturb
IN-Cham-54627,0,0,0,0,Lost Cause
IN-Raja-45216,1,0,0,0,Lost Cause
IN-Tegh-70448,1,0,0,0,Lost Cause
IN-Bach-26076,1,0,0,0,Lost Cause
IN-Mala-26695,1,0,0,1,Lost Cause
IN-Udum-73503,1,0,0,0,Lost Cause
IN-Soja-6404,1,0,0,0,Lost Cause
IN-Osma-58194,1,0,0,0,Lost Cause
IN-Rafi-14459,1,0,0,0,Lost Cause
IN-Dava-49175,1,0,0,0,Lost Cause
IN-Hald-67879,1,0,0,0,Lost Cause
IN-Tali-68749,1,0,1,0,Persuadables
IN-Bhay-50585,1,0,0,0,Lost Cause
IN-Kend-82046,1,0,0,0,Lost Cause
IN-Pudu-14391,1,0,0,0,Lost Cause
IN-Sirs-54905,1,0,0,0,Lost Cause
IN-Osma-93700,1,0,0,0,Lost Cause
IN-Osma-90718,1,0,0,0,Dont Disturb
IN-Adra-79138,1,0,0,0,Lost Cause
IN-Dhar-58399,1,0,0,0,Lost Cause
IN-Raja-35461,1,0,0,1,Lost Cause
IN-Khed-28784,1,0,0,0,Lost Cause
IN-Kala-11412,1,0,0,0,Lost Cause
IN-Bhay-16901,1,0,0,0,Lost Cause
IN-Sirs-38083,1,0,0,0,Lost Cause
IN-Manj-99038,1,0,0,0,Lost Cause
IN-Rafi-74149,1,0,0,0,Lost Cause
IN-Pilk-98841,1,0,0,0,Lost Cause
IN-Madh-96223,1,0,0,0,Lost Cause
IN-Lal -67568,1,0,0,0,Lost Cause
IN-Akle-38682,1,0,0,0,Lost Cause
IN-Puja-42674,1,0,0,0,Lost Cause
IN-Meer-27934,1,0,0,0,Lost Cause
IN-Bhay-37425,1,0,0,0,Lost Cause
IN-Narw-68928,1,0,0,0,Lost Cause
IN-Chha-2293,1,0,0,0,Lost Cause
IN-Madh-76636,1,0,1,1,Persuadables
IN-Manj-57649,1,0,0,0,Lost Cause
IN-Srin-96768,1,0,0,1,Lost Cause
IN-Lal -27964,1,0,1,0,Persuadables
IN-Rang-95606,1,0,0,0,Lost Cause
IN-Hung-61093,1,0,0,0,Lost Cause
IN-Madh-29819,1,0,0,0,Lost Cause
IN-Srin-11071,1,0,0,0,Lost Cause
IN-Kala-26486,1,0,0,0,Lost Cause
IN-Lal -2008,0,0,0,0,Lost Cause
IN-Patt-68257,1,0,0,0,Lost Cause
IN-Tiru-19190,1,0,0,0,Lost Cause
IN-Rang-7114,1,0,0,0,Lost Cause
IN-Sath-6049,0,0,0,0,Lost Cause
IN-Kang-22690,0,0,0,0,Lost Cause
IN-Pudu-89783,0,0,0,0,Lost Cause
IN-Amre-20264,1,0,0,0,Lost Cause
IN-Kang-12359,1,0,0,0,Lost Cause
IN-Bhay-32147,1,0,0,0,Lost Cause
IN-Pand-48098,1,0,0,0,Lost Cause
IN-Aist-37534,0,0,0,0,Lost Cause
IN-Alwa-50617,1,0,0,0,Lost Cause
IN-Bhub-49497,1,0,0,0,Lost Cause
IN-Hung-12789,1,0,0,0,Lost Cause
IN-Samb-48833,0,0,0,0,Lost Cause
IN-Saha-33350,1,0,0,0,Lost Cause
IN-Akle-77070,1,0,0,0,Lost Cause
IN-Akle-84794,1,0,0,0,Lost Cause
IN-Osma-63809,1,0,0,0,Lost Cause
IN-Srin-87936,1,0,0,0,Lost Cause
IN-Dhar-183,1,0,0,0,Lost Cause
IN-Lal -72101,1,0,0,0,Lost Cause
IN-Puja-32247,1,0,0,0,Lost Cause
IN-Gari-26102,1,0,0,0,Lost Cause
IN-Paro-89150,1,0,0,0,Lost Cause
IN-Adra-20123,1,0,0,0,Lost Cause
IN-Pudu-16807,1,0,0,0,Lost Cause
IN-Osma-55649,1,0,0,0,Lost Cause
IN-Moga-88805,0,0,1,0,Dont Disturb
IN-Mala-62971,1,0,0,0,Lost Cause
IN-Moga-47085,1,0,0,0,Lost Cause
IN-Tegh-97069,0,0,0,0,Lost Cause
IN-Raja-62677,1,0,0,0,Lost Cause
IN-Dhar-55597,1,0,1,0,Persuadables
IN-Bach-87249,0,0,0,0,Lost Cause
IN-Moga-20982,1,0,0,0,Lost Cause
IN-Pudu-17554,1,0,0,0,Lost Cause
IN-Cham-13,1,0,0,0,Lost Cause
IN-Bhay-44562,1,0,1,1,Persuadables
IN-Sheo-12321,1,0,0,0,Lost Cause
IN-Puja-56668,0,0,0,0,Lost Cause
IN-Moga-36950,1,0,0,0,Lost Cause
IN-Rang-8954,1,0,0,0,Lost Cause
IN-Paro-42345,1,0,0,0,Lost Cause
IN-Kend-12718,1,0,0,0,Lost Cause
IN-Diam-73389,1,0,0,0,Lost Cause
IN-Gaje-11114,1,0,0,0,Lost Cause
IN-Osma-91825,1,0,0,0,Lost Cause
IN-Narw-76717,1,0,0,0,Lost Cause
IN-Alwa-57088,0,0,0,0,Lost Cause
IN-Tiru-15667,1,0,0,0,Lost Cause
IN-Srin-30465,0,0,0,0,Lost Cause
IN-Cala-32400,1,0,0,0,Lost Cause
IN-Deol-22113,1,0,0,0,Lost Cause
IN-Akle-31012,1,0,0,0,Lost Cause
IN-Udum-31158,1,0,0,0,Lost Cause
IN-Amre-71441,1,0,0,0,Lost Cause
IN-Osma-26830,1,0,0,0,Lost Cause
IN-Amre-2981,1,0,0,0,Lost Cause
IN-Gaje-5202,1,0,0,0,Lost Cause
IN-Peri-61014,1,0,0,0,Lost Cause
IN-Domb-10133,1,0,0,0,Lost Cause
IN-Pilk-16624,1,0,0,0,Lost Cause
IN-Mala-4107,1,0,0,0,Lost Cause
IN-Srin-63911,1,0,0,0,Lost Cause
IN-Tiru-32939,0,0,0,0,Lost Cause
IN-Kund-52513,1,0,0,0,Lost Cause
IN-Cala-62102,1,0,0,0,Lost Cause
IN-Alwa-12590,1,0,0,0,Lost Cause
IN-Beta-27952,0,0,0,0,Lost Cause
IN-Diam-6616,1,0,0,0,Lost Cause
IN-Sheo-49534,1,0,0,0,Lost Cause
IN-Akle-900,0,0,0,0,Lost Cause
IN-Moga-75955,1,0,0,0,Lost Cause
IN-Barb-30435,1,0,0,0,Lost Cause
IN-Kend-16892,1,0,0,0,Lost Cause
IN-Jash-44691,0,0,1,0,Dont Disturb
IN-Jais-60965,1,0,0,0,Lost Cause
IN-Alwa-56194,1,0,0,0,Lost Cause
IN-Aist-7733,1,0,0,0,Lost Cause
IN-Jais-46554,1,0,0,0,Lost Cause
IN-Lal -41764,1,0,0,0,Lost Cause
IN-Khed-79923,1,0,1,1,Persuadables
IN-Sheo-28508,1,0,0,0,Lost Cause
IN-Gaje-38625,0,0,0,0,Lost Cause
IN-Paro-79440,0,0,0,0,Lost Cause
IN-Dava-76486,1,0,0,0,Lost Cause
IN-Diam-14224,1,0,0,0,Lost Cause
IN-Tali-87873,1,0,0,0,Lost Cause
IN-Saha-7089,1,0,0,0,Lost Cause
IN-Deol-95548,1,0,0,0,Lost Cause
IN-Kala-67885,1,0,0,0,Lost Cause
IN-Lal -47069,0,0,0,0,Lost Cause
IN-Gari-747,1,0,0,0,Lost Cause
IN-Srin-98612,1,0,0,0,Lost Cause
IN-Patt-56294,1,0,0,1,Lost Cause
IN-Mala-73223,1,0,0,0,Lost Cause
IN-Jais-95789,1,0,0,0,Lost Cause
IN-Barb-32806,1,0,0,0,Lost Cause
IN-Robe-98287,0,0,0,0,Lost Cause
IN-Samb-34975,1,0,0,0,Lost Cause
IN-Barb-53914,1,0,0,0,Lost Cause
IN-Kang-79994,1,0,0,0,Lost Cause
IN-Dhar-56772,1,0,0,0,Lost Cause
IN-Gora-56631,1,0,0,0,Lost Cause
IN-Barb-26544,1,0,0,0,Lost Cause
IN-Hald-93061,1,0,0,0,Lost Cause
IN-Gora-25895,1,0,0,0,Lost Cause
IN-Uran-31673,1,0,0,0,Lost Cause
IN-Beta-29604,1,0,0,0,Lost Cause
IN-Mala-5526,1,0,0,0,Lost Cause
IN-Amre-23197,1,0,0,0,Lost Cause
IN-Pand-52042,1,0,0,0,Lost Cause
IN-Bach-84472,0,0,0,0,Lost Cause
IN-Sath-74152,1,0,0,0,Lost Cause
IN-Puja-23618,1,0,0,0,Lost Cause
IN-Puja-75561,1,0,0,0,Lost Cause
IN-Raja-26581,1,0,0,0,Lost Cause
IN-Lete-52731,0,0,0,0,Lost Cause
IN-Puja-16678,1,0,0,0,Lost Cause
IN-Dhar-71581,1,0,0,0,Lost Cause
IN-Bhay-18445,1,0,0,0,Lost Cause
IN-Lal -61747,1,0,0,0,Lost Cause
IN-Dals-90968,1,0,1,0,Persuadables
IN-Kang-10190,1,0,0,0,Lost Cause
IN-Amre-27161,1,0,0,0,Lost Cause
IN-Puja-26850,1,0,0,0,Lost Cause
IN-Meer-56835,1,0,0,0,Lost Cause
IN-Uran-56544,1,0,0,0,Lost Cause
IN-Supa-91154,0,0,0,0,Lost Cause
IN-Paro-44264,1,0,0,0,Lost Cause
IN-Khed-9593,1,0,1,0,Sure Thing
IN-Dhar-25920,1,0,0,0,Lost Cause
IN-Mala-68309,0,0,0,0,Lost Cause
IN-Elam-35937,1,0,0,0,Lost Cause
IN-Gari-44146,1,0,0,0,Lost Cause
IN-Adra-54825,1,0,0,0,Lost Cause
IN-Sheo-22038,0,0,0,0,Lost Cause
IN-Jais-17072,0,0,0,0,Lost Cause
IN-Peri-25103,0,0,0,0,Lost Cause
IN-Chha-53415,1,0,0,0,Lost Cause
IN-Sirs-77820,1,0,0,0,Lost Cause
IN-Lal -40745,1,0,0,0,Lost Cause
IN-Gaje-50767,1,0,0,0,Lost Cause
IN-Paro-29073,1,0,0,0,Lost Cause
IN-Adra-50366,1,0,0,0,Lost Cause
IN-Kund-10868,1,0,0,0,Lost Cause
IN-Kund-66598,1,0,0,0,Lost Cause
IN-Pudu-58606,1,0,0,0,Lost Cause
IN-Pudu-44134,1,0,0,0,Lost Cause
IN-Dhar-23757,0,0,1,0,Dont Disturb
IN-Tali-99355,1,0,0,0,Lost Cause
IN-Domb-16115,1,0,0,0,Lost Cause
IN-Bhay-35754,1,0,0,0,Lost Cause
IN-Raja-16329,1,0,0,0,Lost Cause
IN-Uran-51334,1,0,0,0,Lost Cause
IN-Dava-41862,1,0,0,0,Lost Cause
IN-Puja-32248,1,0,0,0,Lost Cause
IN-Moga-95497,1,0,0,0,Lost Cause
IN-Srin-75953,0,0,0,0,Lost Cause
IN-Jais-9495,1,0,0,0,Lost Cause
IN-Gora-13651,1,0,0,1,Lost Cause
IN-Narw-30000,0,0,0,0,Lost Cause
IN-Narw-84046,1,0,0,0,Lost Cause
IN-Sath-24368,1,0,0,0,Lost Cause
IN-Gaje-24836,1,0,0,0,Lost Cause
IN-Dava-94418,0,0,0,0,Lost Cause
IN-Paro-844,1,0,0,0,Lost Cause
IN-Soja-41550,1,0,0,0,Lost Cause
IN-Madh-35871,1,0,0,0,Lost Cause
IN-Akle-41553,1,0,0,0,Lost Cause
IN-Bhub-4878,1,0,0,0,Lost Cause
IN-Aist-34101,1,0,0,0,Lost Cause
IN-Barb-92577,0,0,0,0,Lost Cause
IN-Kund-31014,1,0,0,0,Lost Cause
IN-Patt-57274,1,0,0,0,Lost Cause
IN-Deol-96378,1,0,0,0,Lost Cause
IN-Srin-7129,1,0,0,0,Lost Cause
IN-Pilk-78958,1,0,0,0,Lost Cause
IN-Srin-75885,1,0,0,0,Lost Cause
IN-Gaje-46035,0,0,0,0,Lost Cause
IN-Gari-7285,1,0,0,0,Lost Cause
IN-Saha-84564,1,0,0,0,Lost Cause
IN-Srin-19628,1,0,0,0,Lost Cause
IN-Bhay-97306,1,0,0,0,Lost Cause
IN-Osma-72145,0,0,0,0,Lost Cause
IN-Bach-86960,0,0,0,0,Lost Cause
IN-Adra-91516,1,0,0,0,Lost Cause
IN-Srin-37546,1,0,0,0,Lost Cause
IN-Rang-68006,1,0,0,0,Lost Cause
IN-Gora-72345,0,0,0,0,Lost Cause
IN-Srin-94473,1,0,0,0,Lost Cause
IN-Gari-26574,0,0,0,0,Lost Cause
IN-Osma-83158,1,0,0,0,Lost Cause
IN-Pune-51679,1,0,0,0,Lost Cause
IN-Udum-41709,1,0,0,0,Lost Cause
IN-Hung-15545,1,0,0,0,Lost Cause
IN-Dhar-45255,1,0,0,0,Lost Cause
IN-Bhay-16826,1,0,0,0,Lost Cause
IN-Hung-91479,1,0,0,0,Lost Cause
IN-Kund-10686,1,0,0,0,Lost Cause
IN-Gora-39804,1,0,0,0,Lost Cause
IN-Diam-51520,1,0,0,0,Lost Cause
IN-Tiru-55418,1,0,0,0,Lost Cause
IN-Patt-11745,1,0,0,0,Lost Cause
IN-Samb-30497,1,0,0,0,Lost Cause
IN-Tiru-10866,1,0,0,0,Lost Cause
IN-Dals-63255,1,0,0,0,Lost Cause
IN-Dava-66279,1,0,1,0,Persuadables
IN-Hung-72576,1,0,0,0,Lost Cause
IN-Madh-7940,1,0,0,0,Lost Cause
IN-Pune-6994,1,0,0,0,Lost Cause
IN-Pudu-60656,1,0,0,0,Lost Cause
IN-Dals-95860,1,0,0,0,Lost Cause
IN-Gari-85425,1,0,0,0,Lost Cause
IN-Dals-16935,1,0,0,1,Lost Cause
IN-Kund-25058,1,0,0,0,Lost Cause
IN-Cham-56277,1,0,0,0,Lost Cause
IN-Mala-26087,1,0,0,0,Lost Cause
IN-Osma-20225,1,0,0,0,Lost Cause
IN-Gaje-41623,0,0,0,0,Lost Cause
IN-Lal -20266,1,0,0,0,Lost Cause
IN-Saha-77421,1,0,0,0,Lost Cause
IN-Diam-3160,1,0,0,0,Lost Cause
IN-Uran-14117,1,0,0,0,Lost Cause
IN-Domb-39123,1,0,0,0,Lost Cause
IN-Sath-81073,1,0,0,0,Lost Cause
IN-Khed-88802,0,0,0,0,Lost Cause
IN-Bach-31644,1,0,0,0,Lost Cause
IN-Barp-4773,1,0,0,0,Lost Cause
IN-Pune-21539,1,0,0,0,Lost Cause
IN-Pune-11472,0,0,0,0,Lost Cause
IN-Adra-43748,1,0,0,0,Lost Cause
IN-Madh-96550,1,0,0,0,Lost Cause
IN-Meer-73774,1,0,0,0,Lost Cause
IN-Gaje-59756,1,0,1,0,Persuadables
IN-Diam-55579,1,0,0,0,Lost Cause
IN-Kang-77364,1,0,0,0,Lost Cause
IN-Robe-75203,1,0,0,0,Lost Cause
IN-Jais-9559,1,0,0,0,Lost Cause
IN-Diam-32652,1,0,0,0,Lost Cause
IN-Jash-41887,1,0,0,0,Lost Cause
IN-Uran-51449,1,0,0,0,Lost Cause
IN-Srin-59470,1,0,0,0,Lost Cause
IN-Kund-55506,1,0,0,0,Lost Cause
IN-Deol-9828,1,0,0,0,Lost Cause
IN-Jash-80173,1,0,0,0,Lost Cause
IN-Tali-47154,1,0,0,0,Lost Cause
IN-Cham-93906,1,0,0,0,Lost Cause
IN-Samb-10393,1,0,0,0,Lost Cause
IN-Kund-52294,1,0,0,0,Lost Cause
IN-Lal -26288,0,0,1,0,Dont Disturb
IN-Bhub-12609,1,0,0,0,Lost Cause
IN-Meer-75304,1,0,0,0,Lost Cause
IN-Sath-54842,1,0,0,0,Lost Cause
IN-Osma-57217,1,0,0,0,Lost Cause
IN-Tiru-12848,1,0,1,0,Persuadables
IN-Alwa-19460,1,0,0,0,Lost Cause
IN-Udum-32949,0,0,0,0,Lost Cause
IN-Chha-13293,1,0,0,0,Lost Cause
IN-Pudu-30266,1,0,1,0,Sure Thing
IN-Patt-62061,1,0,0,0,Lost Cause
IN-Hald-29584,0,0,0,0,Lost Cause
IN-Pudu-8661,1,0,0,0,Lost Cause
IN-Gari-12563,0,0,0,0,Lost Cause
IN-Khed-18898,1,0,0,0,Lost Cause
IN-Kend-85813,1,0,0,0,Lost Cause
IN-Robe-35812,1,0,0,0,Lost Cause
IN-Peri-84654,1,0,0,0,Lost Cause
IN-Hald-55840,1,0,0,0,Lost Cause
IN-Meer-99539,1,0,0,0,Lost Cause
IN-Raja-64363,0,0,0,0,Lost Cause
IN-Saha-17744,1,0,0,0,Lost Cause
IN-Rafi-43498,0,0,0,0,Lost Cause
IN-Hung-46652,1,0,0,0,Lost Cause
IN-Amre-37857,1,0,0,0,Lost Cause
IN-Jais-24148,1,0,0,0,Lost Cause
IN-Akle-18167,1,0,0,0,Lost Cause
IN-Pand-52148,1,0,0,0,Lost Cause
IN-Tali-15444,0,0,0,0,Lost Cause
IN-Pilk-1337,0,0,0,0,Lost Cause
IN-Uran-64438,1,0,0,0,Lost Cause
IN-Beta-7074,1,0,0,0,Lost Cause
IN-Hald-25268,0,0,0,0,Lost Cause
IN-Kash-56952,1,0,0,0,Dont Disturb
IN-Hung-28003,1,0,0,0,Lost Cause
IN-Jash-13754,1,0,0,0,Lost Cause
IN-Saha-72657,0,0,0,0,Lost Cause
IN-Gaje-69418,1,0,0,0,Lost Cause
IN-Hald-45051,1,0,0,0,Lost Cause
IN-Jash-73071,1,0,0,0,Lost Cause
IN-Robe-15812,1,0,0,0,Lost Cause
IN-Kend-92518,0,0,0,0,Lost Cause
IN-Alwa-17271,1,0,0,0,Lost Cause
IN-Bach-75856,1,0,0,0,Lost Cause
IN-Elam-66760,1,0,0,0,Lost Cause
IN-Srin-81354,1,0,0,0,Lost Cause
IN-Ging-90903,1,0,0,0,Lost Cause
IN-Beta-89521,1,0,0,0,Lost Cause
IN-Kund-43770,1,0,0,0,Lost Cause
IN-Alwa-80336,1,0,0,0,Lost Cause
IN-Supa-21940,1,0,0,0,Lost Cause
IN-Uran-61303,1,0,0,0,Lost Cause
IN-Adra-51112,1,0,0,0,Lost Cause
IN-Pudu-26500,1,0,0,0,Lost Cause
IN-Ging-14547,1,0,0,0,Lost Cause
IN-Dals-6992,1,0,0,0,Lost Cause
IN-Tali-34209,1,0,0,0,Lost Cause
IN-Adra-96477,1,0,0,0,Lost Cause
IN-Tali-5819,1,0,0,0,Lost Cause
IN-Madh-9474,1,0,0,0,Lost Cause
IN-Pilk-98077,1,0,1,0,Persuadables
IN-Rafi-19978,1,0,0,0,Lost Cause
IN-Cham-41256,1,0,0,0,Lost Cause
IN-Jais-98864,1,0,0,0,Lost Cause
IN-Narw-30594,1,0,0,0,Lost Cause
IN-Osma-46552,0,0,0,0,Lost Cause
IN-Bach-10867,1,0,0,0,Lost Cause
IN-Tegh-1620,0,0,0,0,Lost Cause
IN-Supa-14412,1,0,0,0,Lost Cause
IN-Udum-95639,1,0,0,0,Lost Cause
IN-Supa-52603,0,0,0,0,Lost Cause
IN-Rang-90090,1,0,0,0,Lost Cause
IN-Sath-58769,0,0,0,0,Lost Cause
IN-Jais-8071,1,0,0,0,Lost Cause
IN-Kund-34884,1,0,0,0,Lost Cause
IN-Patt-598,1,0,0,0,Lost Cause
IN-Peri-92211,1,0,0,0,Lost Cause
IN-Manj-65677,1,0,1,0,Persuadables
